,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Year
2458,8202000,0.0,,,2017-10-31,31,23.0,E,7.7,,44.98,-64.92,15.5,,10.3,,5.0,,10,0.0,,46,E,GREENWOOD A,0.0,,0.0,,0.0,,303,2458,2017
2459,8202000,0.0,,,2017-11-01,1,,,11.3,,44.98,-64.92,12.0,,6.7,,1.4,,11,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,304,2459,2017
2460,8202000,0.0,,,2017-11-02,2,15.0,E,8.1,,44.98,-64.92,17.1,,9.9,,2.6,,11,0.0,,46,E,GREENWOOD A,0.0,,0.0,,0.0,,305,2460,2017
2461,8202000,0.0,,,2017-11-03,3,25.0,E,1.2,,44.98,-64.92,25.0,,16.8,,8.5,,11,0.0,,56,E,GREENWOOD A,4.8,,4.8,,0.0,,306,2461,2017
2462,8202000,0.0,,,2017-11-04,4,30.0,E,12.8,,44.98,-64.92,10.0,,5.2,,0.4,,11,0.0,,44,E,GREENWOOD A,0.0,,0.0,,0.0,,307,2462,2017
2463,8202000,0.0,,,2017-11-05,5,15.0,,11.2,,44.98,-64.92,13.6,,6.8,,0.0,,11,0.0,,48,,GREENWOOD A,0.0,,0.0,,0.0,,308,2463,2017
2464,8202000,0.0,,,2017-11-06,6,16.0,E,0.6,,44.98,-64.92,25.0,,17.4,,9.8,,11,0.0,,59,E,GREENWOOD A,12.6,,12.6,,0.0,,309,2464,2017
2465,8202000,0.0,,,2017-11-07,7,35.0,E,11.4,,44.98,-64.92,10.3,,6.6,,2.8,,11,0.0,,39,E,GREENWOOD A,0.0,T,0.0,T,0.0,,310,2465,2017
2466,8202000,0.0,,,2017-11-08,8,,,14.1,,44.98,-64.92,5.5,,3.9,,2.2,,11,0.0,,<31,,GREENWOOD A,0.2,,0.2,,0.0,,311,2466,2017
2467,8202000,0.0,,,2017-11-09,9,,,13.3,,44.98,-64.92,6.9,,4.7,,2.5,,11,0.0,,<31,,GREENWOOD A,0.4,,0.4,,0.0,,312,2467,2017
2468,8202000,0.0,,,2017-11-10,10,28.0,E,13.3,,44.98,-64.92,12.8,,4.7,,-3.5,,11,0.0,,65,E,GREENWOOD A,6.8,,6.8,,0.0,T,313,2468,2017
2469,8202000,0.0,,,2017-11-11,11,27.0,E,19.7,,44.98,-64.92,2.6,,-1.7,,-6.0,,11,0.0,,54,E,GREENWOOD A,0.0,,0.0,,0.0,,314,2469,2017
2470,8202000,0.0,,,2017-11-12,12,,,19.4,,44.98,-64.92,4.0,,-1.4,,-6.7,,11,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,315,2470,2017
2471,8202000,0.0,,,2017-11-13,13,,,16.0,,44.98,-64.92,8.4,,2.0,,-4.4,,11,0.0,,<31,,GREENWOOD A,0.0,T,0.0,T,0.0,T,316,2471,2017
2472,8202000,0.0,,,2017-11-14,14,2.0,E,15.5,,44.98,-64.92,5.0,,2.5,,0.0,,11,0.0,,54,E,GREENWOOD A,0.0,T,0.0,T,0.0,T,317,2472,2017
2473,8202000,0.0,,,2017-11-15,15,,,15.1,,44.98,-64.92,6.0,,2.9,,-0.3,,11,0.0,,<31,,GREENWOOD A,0.0,T,0.0,T,0.0,T,318,2473,2017
2474,8202000,0.0,,,2017-11-16,16,13.0,E,12.6,,44.98,-64.92,11.7,,5.4,,-1.0,,11,0.0,,54,E,GREENWOOD A,4.2,,4.2,,0.0,,319,2474,2017
2475,8202000,0.0,,,2017-11-17,17,29.0,E,11.8,,44.98,-64.92,11.9,,6.2,,0.5,,11,0.0,,67,E,GREENWOOD A,3.8,,3.8,,0.0,,320,2475,2017
2476,8202000,0.0,,,2017-11-18,18,29.0,E,16.9,,44.98,-64.92,3.0,,1.1,,-0.8,,11,0.0,,39,E,GREENWOOD A,0.0,,0.0,,0.0,,321,2476,2017
2477,8202000,0.0,,,2017-11-19,19,26.0,E,8.6,,44.98,-64.92,17.5,,9.4,,1.3,,11,0.0,,65,E,GREENWOOD A,3.8,,3.8,,0.0,,322,2477,2017
2478,8202000,0.0,,,2017-11-20,20,28.0,E,17.9,,44.98,-64.92,4.9,,0.1,,-4.8,,11,0.0,,61,E,GREENWOOD A,3.8,,0.0,,3.8,,323,2478,2017
2479,8202000,0.0,,,2017-11-21,21,28.0,E,16.0,,44.98,-64.92,9.2,,2.0,,-5.3,,11,0.0,T,44,E,GREENWOOD A,0.0,T,0.0,,0.0,T,324,2479,2017
2480,8202000,0.0,,,2017-11-22,22,32.0,E,10.3,,44.98,-64.92,14.9,,7.7,,0.5,,11,0.0,,61,E,GREENWOOD A,35.8,,35.8,,0.0,,325,2480,2017
2481,8202000,0.0,,,2017-11-23,23,32.0,E,14.8,,44.98,-64.92,6.2,,3.2,,0.1,,11,0.0,,63,E,GREENWOOD A,10.0,,10.0,,0.0,,326,2481,2017
2482,8202000,0.0,,,2017-11-24,24,,,16.1,,44.98,-64.92,6.8,,1.9,,-3.0,,11,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,327,2482,2017
2483,8202000,0.0,,,2017-11-25,25,18.0,E,8.2,,44.98,-64.92,15.5,,9.8,,4.0,,11,0.0,,46,E,GREENWOOD A,0.0,,0.0,,0.0,,328,2483,2017
2484,8202000,0.0,,,2017-11-26,26,30.0,E,13.9,,44.98,-64.92,9.2,,4.1,,-1.1,,11,0.0,,56,E,GREENWOOD A,5.4,,5.0,,0.4,,329,2484,2017
2485,8202000,0.0,,,2017-11-27,27,31.0,E,20.8,,44.98,-64.92,1.0,,-2.8,,-6.5,,11,3.0,,44,E,GREENWOOD A,7.4,,0.0,,7.4,,330,2485,2017
2486,8202000,0.0,,,2017-11-28,28,32.0,E,20.0,,44.98,-64.92,2.2,,-2.0,,-6.1,,11,2.0,,32,E,GREENWOOD A,0.0,,0.0,,0.0,,331,2486,2017
2487,8202000,0.0,,,2017-11-29,29,22.0,E,13.1,,44.98,-64.92,10.1,,4.9,,-0.4,,11,0.0,T,46,E,GREENWOOD A,1.0,,1.0,,0.0,,332,2487,2017
2488,8202000,0.0,,,2017-11-30,30,,,17.5,,44.98,-64.92,4.1,,0.5,,-3.1,,11,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,333,2488,2017
2489,8202000,0.0,,,2017-12-01,1,24.0,E,12.3,,44.98,-64.92,9.2,,5.7,,2.1,,12,0.0,,32,E,GREENWOOD A,2.8,,2.8,,0.0,,334,2489,2017
2490,8202000,0.0,,,2017-12-02,2,3.0,E,15.2,,44.98,-64.92,5.5,,2.8,,0.1,,12,0.0,,32,E,GREENWOOD A,0.0,T,0.0,T,0.0,,335,2490,2017
2491,8202000,0.0,,,2017-12-03,3,,,16.3,,44.98,-64.92,3.3,,1.7,,0.1,,12,0.0,,<31,,GREENWOOD A,0.4,,0.4,,0.0,T,336,2491,2017
2492,8202000,0.0,,,2017-12-04,4,1.0,E,17.1,,44.98,-64.92,3.2,,0.9,,-1.4,,12,0.0,,32,E,GREENWOOD A,0.2,,0.0,T,0.2,,337,2492,2017
2493,8202000,0.0,,,2017-12-05,5,15.0,E,15.8,,44.98,-64.92,7.3,,2.2,,-3.0,,12,0.0,,32,E,GREENWOOD A,0.6,,0.6,,0.0,T,338,2493,2017
2494,8202000,0.0,,,2017-12-06,6,16.0,E,9.6,,44.98,-64.92,14.9,,8.4,,1.8,,12,0.0,,67,E,GREENWOOD A,15.9,,15.9,,0.0,,339,2494,2017
2495,8202000,0.0,,,2017-12-07,7,25.0,E,13.9,,44.98,-64.92,7.4,,4.1,,0.8,,12,0.0,,46,E,GREENWOOD A,0.8,,0.8,,0.0,T,340,2495,2017
2496,8202000,0.0,,,2017-12-08,8,25.0,E,15.8,,44.98,-64.92,4.9,,2.2,,-0.5,,12,1.0,,32,E,GREENWOOD A,0.8,,0.0,,0.8,,341,2496,2017
2497,8202000,0.0,,,2017-12-09,9,5.0,E,15.5,,44.98,-64.92,5.0,,2.5,,0.0,,12,0.0,,37,E,GREENWOOD A,19.2,,19.2,,0.0,T,342,2497,2017
2498,8202000,0.0,,,2017-12-10,10,27.0,E,16.0,,44.98,-64.92,4.2,,2.0,,-0.2,,12,0.0,,39,E,GREENWOOD A,5.2,,4.2,,1.0,,343,2498,2017
2499,8202000,0.0,,,2017-12-11,11,,,18.8,,44.98,-64.92,1.4,,-0.8,,-3.0,,12,6.0,,<31,,GREENWOOD A,7.2,,0.0,,7.2,,344,2499,2017
2500,8202000,0.0,,,2017-12-12,12,12.0,E,15.4,,44.98,-64.92,9.4,,2.6,,-4.2,,12,5.0,,61,E,GREENWOOD A,2.2,,2.0,,0.2,,345,2500,2017
2501,8202000,0.0,,,2017-12-13,13,24.0,E,15.8,,44.98,-64.92,11.2,,2.2,,-6.8,,12,0.0,,69,E,GREENWOOD A,12.4,,11.2,,1.2,,346,2501,2017
2502,8202000,0.0,,,2017-12-14,14,24.0,E,22.1,,44.98,-64.92,-0.7,,-4.1,,-7.4,,12,1.0,,59,E,GREENWOOD A,2.2,,0.0,,2.2,,347,2502,2017
2503,8202000,0.0,,,2017-12-15,15,26.0,E,23.1,,44.98,-64.92,-2.6,,-5.1,,-7.5,,12,1.0,,57,E,GREENWOOD A,0.0,T,0.0,,0.0,T,348,2503,2017
2504,8202000,0.0,,,2017-12-16,16,30.0,E,24.8,,44.98,-64.92,-4.6,,-6.8,,-9.0,,12,2.0,,54,E,GREENWOOD A,1.4,,0.0,,1.4,,349,2504,2017
2505,8202000,0.0,,,2017-12-17,17,28.0,E,26.2,,44.98,-64.92,-4.7,,-8.2,,-11.7,,12,0.0,,44,E,GREENWOOD A,0.0,,0.0,,0.0,,350,2505,2017
2506,8202000,0.0,,,2017-12-18,18,,,26.9,,44.98,-64.92,-4.0,,-8.9,,-13.8,,12,1.0,,<31,,GREENWOOD A,3.0,,0.0,,3.4,,351,2506,2017
2507,8202000,0.0,,,2017-12-19,19,27.0,E,18.1,,44.98,-64.92,4.3,,-0.1,,-4.5,,12,5.0,,32,E,GREENWOOD A,6.8,,5.0,,1.8,,352,2507,2017
2508,8202000,0.0,,,2017-12-20,20,28.0,E,18.1,,44.98,-64.92,4.7,,-0.1,,-4.9,,12,2.0,,54,E,GREENWOOD A,0.0,,0.0,,0.0,,353,2508,2017
2509,8202000,0.0,,,2017-12-21,21,29.0,E,24.3,,44.98,-64.92,-4.1,,-6.3,,-8.4,,12,2.0,,52,E,GREENWOOD A,0.0,T,0.0,,0.0,T,354,2509,2017
2510,8202000,0.0,,,2017-12-22,22,28.0,E,25.0,,44.98,-64.92,-4.0,,-7.0,,-10.0,,12,2.0,,35,E,GREENWOOD A,0.0,T,0.0,,0.0,T,355,2510,2017
2511,8202000,0.0,,,2017-12-23,23,23.0,E,16.0,,44.98,-64.92,11.4,,2.0,,-7.5,,12,2.0,,57,E,GREENWOOD A,7.2,,7.0,,0.2,,356,2511,2017
2512,8202000,0.0,,,2017-12-24,24,25.0,E,15.1,,44.98,-64.92,10.0,,2.9,,-4.2,,12,0.0,,56,E,GREENWOOD A,0.0,T,0.0,T,0.0,,357,2512,2017
2513,8202000,0.0,,,2017-12-25,25,26.0,E,17.7,,44.98,-64.92,6.5,,0.3,,-6.0,,12,0.0,,95,E,GREENWOOD A,12.0,,0.0,T,12.0,,358,2513,2017
2514,8202000,0.0,,,2017-12-26,26,25.0,E,23.7,,44.98,-64.92,-1.9,,-5.7,,-9.5,,12,3.0,,80,E,GREENWOOD A,0.2,,0.0,,0.2,,359,2514,2017
2515,8202000,0.0,,,2017-12-27,27,27.0,E,29.7,,44.98,-64.92,-8.3,,-11.7,,-15.0,,12,1.0,,74,E,GREENWOOD A,0.2,,0.0,,0.2,,360,2515,2017
2516,8202000,0.0,,,2017-12-28,28,28.0,E,31.8,,44.98,-64.92,-10.8,,-13.8,,-16.8,,12,3.0,,52,E,GREENWOOD A,2.2,,0.0,,5.6,,361,2516,2017
2517,8202000,0.0,,,2017-12-29,29,,,27.7,,44.98,-64.92,-7.0,,-9.7,,-12.4,,12,7.0,,<31,,GREENWOOD A,2.4,,0.0,,4.8,,362,2517,2017
2518,8202000,0.0,,,2017-12-30,30,24.0,E,29.0,,44.98,-64.92,-8.5,,-11.0,,-13.5,,12,12.0,,32,E,GREENWOOD A,5.2,,0.0,,10.6,,363,2518,2017
2519,8202000,0.0,,,2017-12-31,31,25.0,E,30.8,,44.98,-64.92,-11.5,,-12.8,,-14.0,,12,15.0,,41,E,GREENWOOD A,2.7,,0.0,,5.2,,364,2519,2017
2520,8202000,0.0,,,2016-01-01,1,29.0,E,16.9,,44.98,-64.92,3.1,,1.1,,-1.0,,1,17.0,,41,E,GREENWOOD A,0.2,,0.0,,0.2,,0,2520,2016
2521,8202000,0.0,,,2016-01-02,2,25.0,E,17.4,,44.98,-64.92,2.1,,0.6,,-1.0,,1,17.0,,52,E,GREENWOOD A,0.0,T,0.0,,0.0,T,1,2521,2016
2522,8202000,0.0,,,2016-01-03,3,,,16.8,,44.98,-64.92,3.1,,1.2,,-0.8,,1,15.0,,<31,,GREENWOOD A,2.0,,0.0,,2.0,,2,2522,2016
2523,8202000,0.0,,,2016-01-04,4,3.0,E,23.0,,44.98,-64.92,0.5,,-5.0,,-10.5,,1,15.0,,35,E,GREENWOOD A,2.9,,0.0,,4.0,,3,2523,2016
2524,8202000,0.0,,,2016-01-05,5,,,28.9,,44.98,-64.92,-8.4,,-10.9,,-13.4,,1,19.0,,<31,,GREENWOOD A,0.0,T,0.0,,0.2,,4,2524,2016
2525,8202000,0.0,,,2016-01-06,6,27.0,E,23.9,,44.98,-64.92,1.0,,-5.9,,-12.8,,1,19.0,,41,E,GREENWOOD A,0.0,,0.0,,0.0,,5,2525,2016
2526,8202000,0.0,,,2016-01-07,7,,,22.6,,44.98,-64.92,2.5,,-4.6,,-11.6,,1,17.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,6,2526,2016
2527,8202000,0.0,,,2016-01-08,8,,,24.4,,44.98,-64.92,0.0,,-6.4,,-12.7,,1,15.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,7,2527,2016
2528,8202000,0.0,,,2016-01-09,9,,,20.9,,44.98,-64.92,-1.5,,-2.9,,-4.2,,1,14.0,,<31,,GREENWOOD A,0.0,T,0.0,,0.0,T,8,2528,2016
2529,8202000,0.0,,,2016-01-10,10,14.0,E,15.4,,44.98,-64.92,8.9,,2.6,,-3.7,,1,14.0,,82,E,GREENWOOD A,9.0,,9.0,,0.0,T,9,2529,2016
2530,8202000,0.0,,,2016-01-11,11,14.0,E,14.7,,44.98,-64.92,10.6,,3.3,,-4.0,,1,1.0,,85,E,GREENWOOD A,6.6,,6.6,,0.0,T,10,2530,2016
2531,8202000,0.0,,,2016-01-12,12,27.0,E,22.3,,44.98,-64.92,-2.1,,-4.3,,-6.4,,1,0.0,T,56,E,GREENWOOD A,1.4,,0.0,,1.4,,11,2531,2016
2532,8202000,0.0,,,2016-01-13,13,25.0,E,20.8,,44.98,-64.92,1.1,,-2.8,,-6.7,,1,7.0,,78,E,GREENWOOD A,15.1,,0.0,,15.8,,12,2532,2016
2533,8202000,0.0,,,2016-01-14,14,27.0,E,25.4,,44.98,-64.92,-5.6,,-7.4,,-9.2,,1,11.0,,56,E,GREENWOOD A,3.5,,0.0,,6.0,,13,2533,2016
2534,8202000,0.0,,,2016-01-15,15,27.0,E,25.2,,44.98,-64.92,-4.9,,-7.2,,-9.4,,1,12.0,,52,E,GREENWOOD A,0.0,,0.0,,0.0,,14,2534,2016
2535,8202000,0.0,,,2016-01-16,16,6.0,E,23.1,,44.98,-64.92,-1.7,,-5.1,,-8.5,,1,11.0,,44,E,GREENWOOD A,21.6,,0.0,T,28.9,,15,2535,2016
2536,8202000,0.0,,,2016-01-17,17,27.0,E,19.3,,44.98,-64.92,0.5,,-1.3,,-3.1,,1,31.0,,32,E,GREENWOOD A,0.0,T,0.0,,0.0,T,16,2536,2016
2537,8202000,0.0,,,2016-01-18,18,31.0,E,21.9,,44.98,-64.92,-0.6,,-3.9,,-7.2,,1,28.0,,44,E,GREENWOOD A,0.4,,0.0,,0.8,,17,2537,2016
2538,8202000,0.0,,,2016-01-19,19,28.0,E,26.3,,44.98,-64.92,-5.7,,-8.3,,-10.9,,1,29.0,,61,E,GREENWOOD A,3.7,,0.0,,6.4,,18,2538,2016
2539,8202000,0.0,,,2016-01-20,20,31.0,E,23.3,,44.98,-64.92,-2.1,,-5.3,,-8.4,,1,34.0,,54,E,GREENWOOD A,0.0,,0.0,,0.0,,19,2539,2016
2540,8202000,0.0,,,2016-01-21,21,32.0,E,24.6,,44.98,-64.92,-4.1,,-6.6,,-9.0,,1,32.0,,39,E,GREENWOOD A,0.0,,0.0,,0.0,,20,2540,2016
2541,8202000,0.0,,,2016-01-22,22,28.0,E,27.8,,44.98,-64.92,-5.4,,-9.8,,-14.1,,1,31.0,,33,E,GREENWOOD A,0.0,T,0.0,,0.0,T,21,2541,2016
2542,8202000,0.0,,,2016-01-23,23,6.0,E,29.2,,44.98,-64.92,-5.0,,-11.2,,-17.3,,1,31.0,,46,E,GREENWOOD A,0.0,,0.0,,0.0,,22,2542,2016
2543,8202000,0.0,,,2016-01-24,24,1.0,E,23.7,,44.98,-64.92,-1.1,,-5.7,,-10.3,,1,31.0,,48,E,GREENWOOD A,0.0,,0.0,,0.0,,23,2543,2016
2544,8202000,0.0,,,2016-01-25,25,,,25.4,,44.98,-64.92,-1.1,,-7.4,,-13.6,,1,30.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,24,2544,2016
2545,8202000,0.0,,,2016-01-26,26,21.0,E,20.5,,44.98,-64.92,9.1,,-2.5,,-14.1,,1,30.0,,63,E,GREENWOOD A,0.0,T,0.0,T,0.0,,25,2545,2016
2546,8202000,0.0,,,2016-01-27,27,28.0,E,16.7,,44.98,-64.92,7.5,,1.3,,-4.9,,1,18.0,,44,E,GREENWOOD A,0.0,T,0.0,,0.0,T,26,2546,2016
2547,8202000,0.0,,,2016-01-28,28,17.0,E,20.1,,44.98,-64.92,4.1,,-2.1,,-8.3,,1,12.0,,33,E,GREENWOOD A,0.0,,0.0,,0.0,,27,2547,2016
2548,8202000,0.0,,,2016-01-29,29,36.0,E,17.9,,44.98,-64.92,2.2,,0.1,,-2.0,,1,8.0,,41,E,GREENWOOD A,23.0,,0.0,,23.0,,28,2548,2016
2549,8202000,0.0,,,2016-01-30,30,,,19.5,,44.98,-64.92,-0.1,,-1.5,,-2.9,,1,18.0,,<31,,GREENWOOD A,2.3,,0.0,,2.5,,29,2549,2016
2550,8202000,0.0,,,2016-01-31,31,,,15.5,,44.98,-64.92,6.2,,2.5,,-1.2,,1,21.0,,<31,,GREENWOOD A,4.0,,0.0,,4.0,,30,2550,2016
2551,8202000,0.0,,,2016-02-01,1,23.0,E,11.3,,44.98,-64.92,13.6,,6.7,,-0.3,,2,21.0,,56,E,GREENWOOD A,0.0,,0.0,,0.0,,31,2551,2016
2552,8202000,0.0,,,2016-02-02,2,,,19.5,,44.98,-64.92,2.7,,-1.5,,-5.7,,2,16.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,32,2552,2016
2553,8202000,0.0,,,2016-02-03,3,18.0,E,18.4,,44.98,-64.92,9.3,,-0.4,,-10.0,,2,10.0,,52,E,GREENWOOD A,0.0,T,0.0,T,0.0,T,33,2553,2016
2554,8202000,0.0,,,2016-02-04,4,22.0,E,9.4,,44.98,-64.92,12.5,,8.6,,4.6,,2,2.0,,52,E,GREENWOOD A,8.2,,8.2,,0.0,,34,2554,2016
2555,8202000,0.0,,,2016-02-05,5,34.0,E,17.6,,44.98,-64.92,5.2,,0.4,,-4.5,,2,0.0,,48,E,GREENWOOD A,29.3,,17.8,,11.5,,35,2555,2016
2556,8202000,0.0,,,2016-02-06,6,29.0,E,22.4,,44.98,-64.92,-0.5,,-4.4,,-8.2,,2,8.0,,37,E,GREENWOOD A,0.0,T,0.0,,0.0,T,36,2556,2016
2557,8202000,0.0,,,2016-02-07,7,28.0,E,19.9,,44.98,-64.92,4.4,,-1.9,,-8.2,,2,9.0,,54,E,GREENWOOD A,0.8,,0.0,,0.8,,37,2557,2016
2558,8202000,0.0,,,2016-02-08,8,5.0,E,24.3,,44.98,-64.92,-3.3,,-6.3,,-9.2,,2,9.0,,80,E,GREENWOOD A,12.8,,0.0,,13.8,,38,2558,2016
2559,8202000,0.0,,,2016-02-09,9,4.0,E,20.9,,44.98,-64.92,-0.9,,-2.9,,-4.9,,2,20.0,,44,E,GREENWOOD A,4.2,,0.0,,5.1,,39,2559,2016
2560,8202000,0.0,,,2016-02-10,10,,,21.8,,44.98,-64.92,-0.8,,-3.8,,-6.8,,2,20.0,,<31,,GREENWOOD A,0.0,T,0.0,,0.0,T,40,2560,2016
2561,8202000,0.0,,,2016-02-11,11,30.0,E,21.5,,44.98,-64.92,2.0,,-3.5,,-9.0,,2,20.0,,32,E,GREENWOOD A,0.4,,0.0,,0.5,,41,2561,2016
2562,8202000,0.0,,,2016-02-12,12,27.0,E,26.4,,44.98,-64.92,-5.0,,-8.4,,-11.8,,2,19.0,,48,E,GREENWOOD A,1.4,,0.0,,2.1,,42,2562,2016
2563,8202000,0.0,,,2016-02-13,13,,,29.5,,44.98,-64.92,-8.3,,-11.5,,-14.6,,2,18.0,,<31,,GREENWOOD A,2.0,,0.0,,3.8,,43,2563,2016
2564,8202000,0.0,,,2016-02-14,14,29.0,E,30.0,,44.98,-64.92,-9.0,,-12.0,,-14.9,,2,23.0,,48,E,GREENWOOD A,2.0,,0.0,,5.2,,44,2564,2016
2565,8202000,0.0,,,2016-02-15,15,29.0,E,28.0,,44.98,-64.92,-4.6,,-10.0,,-15.4,,2,23.0,,44,E,GREENWOOD A,0.0,T,0.0,,0.0,T,45,2565,2016
2566,8202000,0.0,,,2016-02-16,16,16.0,E,14.0,,44.98,-64.92,13.0,,4.0,,-5.1,,2,26.0,,91,E,GREENWOOD A,13.6,,10.6,,3.2,,46,2566,2016
2567,8202000,0.0,,,2016-02-17,17,20.0,E,11.6,,44.98,-64.92,13.3,,6.4,,-0.6,,2,0.0,T,48,E,GREENWOOD A,0.4,,0.4,,0.0,,47,2567,2016
2568,8202000,0.0,,,2016-02-18,18,,,19.0,,44.98,-64.92,3.2,,-1.0,,-5.1,,2,0.0,T,<31,,GREENWOOD A,0.0,T,0.0,,0.0,T,48,2568,2016
2569,8202000,0.0,,,2016-02-19,19,,,20.9,,44.98,-64.92,0.7,,-2.9,,-6.4,,2,0.0,,<31,,GREENWOOD A,0.0,T,0.0,,0.0,T,49,2569,2016
2570,8202000,0.0,,,2016-02-20,20,17.0,E,17.8,,44.98,-64.92,7.3,,0.2,,-7.0,,2,0.0,,59,E,GREENWOOD A,0.0,T,0.0,T,0.0,T,50,2570,2016
2571,8202000,0.0,,,2016-02-21,21,29.0,E,14.3,,44.98,-64.92,6.8,,3.7,,0.5,,2,0.0,,41,E,GREENWOOD A,2.2,,2.2,,0.0,,51,2571,2016
2572,8202000,0.0,,,2016-02-22,22,32.0,E,20.6,,44.98,-64.92,1.6,,-2.6,,-6.7,,2,0.0,,32,E,GREENWOOD A,0.0,,0.0,,0.0,,52,2572,2016
2573,8202000,0.0,,,2016-02-23,23,,,23.9,,44.98,-64.92,-1.4,,-5.9,,-10.4,,2,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,53,2573,2016
2574,8202000,0.0,,,2016-02-24,24,9.0,E,16.2,,44.98,-64.92,10.7,,1.8,,-7.2,,2,0.0,,35,E,GREENWOOD A,0.2,,0.2,,0.0,T,54,2574,2016
2575,8202000,0.0,,,2016-02-25,25,18.0,E,5.9,,44.98,-64.92,17.3,,12.1,,6.9,,2,0.0,,67,E,GREENWOOD A,23.0,,23.0,,0.0,,55,2575,2016
2576,8202000,0.0,,,2016-02-26,26,27.0,E,16.4,,44.98,-64.92,7.5,,1.6,,-4.3,,2,0.0,,54,E,GREENWOOD A,1.8,,1.6,,0.4,,56,2576,2016
2577,8202000,0.0,,,2016-02-27,27,30.0,E,22.0,,44.98,-64.92,0.6,,-4.0,,-8.5,,2,0.0,,39,E,GREENWOOD A,0.2,,0.0,,0.4,,57,2577,2016
2578,8202000,0.0,,,2016-02-28,28,25.0,E,15.7,,44.98,-64.92,8.1,,2.3,,-3.5,,2,0.0,,41,E,GREENWOOD A,0.0,T,0.0,T,0.0,,58,2578,2016
2579,8202000,0.0,,,2016-02-29,29,22.0,E,9.1,,44.98,-64.92,17.6,,8.9,,0.2,,2,0.0,,65,E,GREENWOOD A,0.2,,0.2,,0.0,,59,2579,2016
2580,8202000,0.0,,,2016-03-01,1,27.0,E,17.7,,44.98,-64.92,5.7,,0.3,,-5.1,,3,0.0,,61,E,GREENWOOD A,0.0,T,0.0,T,0.0,,60,2580,2016
2581,8202000,0.0,,,2016-03-02,2,16.0,E,14.5,,44.98,-64.92,12.4,,3.5,,-5.4,,3,0.0,,80,E,GREENWOOD A,16.2,,16.2,,0.0,T,61,2581,2016
2582,8202000,0.0,,,2016-03-03,3,28.0,E,24.6,,44.98,-64.92,-2.8,,-6.6,,-10.3,,3,0.0,,61,E,GREENWOOD A,0.0,T,0.0,,0.0,T,62,2582,2016
2583,8202000,0.0,,,2016-03-04,4,,,25.6,,44.98,-64.92,-2.7,,-7.6,,-12.5,,3,0.0,,<31,,GREENWOOD A,0.0,,0.0,,0.0,,63,2583,2016
2584,8202000,0.0,,,2016-03-05,5,2.0,E,23.9,,44.98,-64.92,-2.3,,-5.9,,-9.4,,3,0.0,T,59,E,GREENWOOD A,0.6,,0.0,,0.9,,64,2584,2016
2585,8202000,0.0,,,2016-03-06,6,,,22.6,,44.98,-64.92,0.9,,-4.6,,-10.0,,3,0.0,T,<31,,GREENWOOD A,0.0,,0.0,,0.0,,65,2585,2016
2586,8202000,0.0,,,2016-03-07,7,22.0,E,19.2,,44.98,-64.92,6.4,,-1.2,,-8.8,,3,0.0,,44,E,GREENWOOD A,0.2,,0.0,,0.2,,66,2586,2016
2587,8202000,0.0,,,2016-03-08,8,31.0,E,16.3,,44.98,-64.92,7.4,,1.7,,-4.0,,3,0.0,T,35,E,GREENWOOD A,0.0,,0.0,,0.0,,67,2587,2016
2588,8202000,0.0,,,2016-03-09,9,22.0,E,14.2,,44.98,-64.92,12.0,,3.8,,-4.4,,3,0.0,,35,E,GREENWOOD A,2.8,,2.8,,0.0,T,68,2588,2016
2589,8202000,0.0,,,2016-03-10,10,,,13.8,,44.98,-64.92,9.5,,4.2,,-1.1,,3,0.0,,<31,,GREENWOOD A,2.6,,2.6,,0.0,,69,2589,2016
2590,8202000,0.0,,,2016-03-11,11,,,18.5,,44.98,-64.92,1.1,,-0.5,,-2.0,,3,1.0,,<31,,GREENWOOD A,6.0,,0.6,,5.4,,70,2590,2016
2591,8202000,0.0,,,2016-03-12,12,23.0,E,17.7,,44.98,-64.92,5.0,,0.3,,-4.4,,3,2.0,,39,E,GREENWOOD A,0.0,,0.0,,0.0,,71,2591,2016
2592,8202000,0.0,,,2016-03-13,13,31.0,E,15.0,,44.98,-64.92,7.9,,3.0,,-2.0,,3,0.0,T,63,E,GREENWOOD A,0.0,,0.0,,0.0,,72,2592,2016
