,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Year
6013,5022125,0.0,,,2007-10-22,22,,,13.1,,49.19,-98.9,12.5,,4.9,,-2.8,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,294,6013,2007
6014,5022125,0.0,,,2007-10-23,23,,,12.2,,49.19,-98.9,12.5,,5.8,,-1.0,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,295,6014,2007
6015,5022125,0.0,,,2007-10-24,24,,,12.3,,49.19,-98.9,15.6,,5.7,,-4.3,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,296,6015,2007
6016,5022125,0.0,,,2007-10-25,25,,,7.5,,49.19,-98.9,20.5,,10.5,,0.5,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,297,6016,2007
6017,5022125,0.0,,,2007-10-26,26,,,14.9,,49.19,-98.9,9.0,,3.1,,-2.9,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,298,6017,2007
6018,5022125,0.0,,,2007-10-27,27,,,20.1,,49.19,-98.9,4.3,,-2.1,,-8.4,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,299,6018,2007
6019,5022125,0.0,,,2007-10-28,28,,,15.7,,49.19,-98.9,12.5,,2.3,,-8.0,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,300,6019,2007
6020,5022125,0.0,,,2007-10-29,29,,,11.3,,49.19,-98.9,17.6,,6.7,,-4.3,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,301,6020,2007
6021,5022125,0.0,,,2007-10-30,30,,,9.2,,49.19,-98.9,17.7,,8.8,,-0.1,,10,0.0,,,,PILOT MOUND (AUT),0.6,,0.6,,0.0,,302,6021,2007
6022,5022125,0.0,,,2007-10-31,31,,,17.7,,49.19,-98.9,6.8,,0.3,,-6.2,,10,0.0,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,303,6022,2007
6023,5022125,0.0,,,2007-11-01,1,,,16.8,,49.19,-98.9,8.7,,1.2,,-6.3,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,304,6023,2007
6024,5022125,0.0,,,2007-11-02,2,,,18.7,,49.19,-98.9,4.8,,-0.7,,-6.2,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,305,6024,2007
6025,5022125,0.0,,,2007-11-03,3,,,18.8,,49.19,-98.9,7.9,,-0.8,,-9.4,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,306,6025,2007
6026,5022125,0.0,,,2007-11-04,4,,,19.3,,49.19,-98.9,2.2,,-1.3,,-4.8,,11,,,,,PILOT MOUND (AUT),2.2,,2.2,,0.0,,307,6026,2007
6027,5022125,0.0,,,2007-11-05,5,,,19.2,,49.19,-98.9,0.9,,-1.2,,-3.2,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,308,6027,2007
6028,5022125,0.0,,,2007-11-06,6,,,22.6,,49.19,-98.9,0.0,,-4.6,,-9.2,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,309,6028,2007
6029,5022125,0.0,,,2007-11-07,7,,,17.2,,49.19,-98.9,5.4,,0.8,,-3.8,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,310,6029,2007
6030,5022125,0.0,,,2007-11-08,8,,,19.5,,49.19,-98.9,2.9,,-1.5,,-5.9,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,311,6030,2007
6031,5022125,0.0,,,2007-11-09,9,,,17.7,,49.19,-98.9,2.8,,0.3,,-2.3,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,312,6031,2007
6032,5022125,0.0,,,2007-11-10,10,,,14.9,,49.19,-98.9,9.1,,3.1,,-2.9,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,313,6032,2007
6033,5022125,0.0,,,2007-11-11,11,,,12.4,,49.19,-98.9,9.6,,5.6,,1.5,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,314,6033,2007
6034,5022125,0.0,,,2007-11-12,12,,,15.4,,49.19,-98.9,12.0,,2.6,,-6.9,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,315,6034,2007
6035,5022125,0.0,,,2007-11-13,13,,,10.7,,49.19,-98.9,13.5,,7.3,,1.0,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,316,6035,2007
6036,5022125,0.0,,,2007-11-14,14,,,21.2,,49.19,-98.9,1.1,,-3.2,,-7.5,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,317,6036,2007
6037,5022125,0.0,,,2007-11-15,15,,,24.0,,49.19,-98.9,1.1,,-6.0,,-13.0,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,318,6037,2007
6038,5022125,0.0,,,2007-11-16,16,,,19.1,,49.19,-98.9,2.3,,-1.1,,-4.5,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,319,6038,2007
6039,5022125,0.0,,,2007-11-17,17,,,22.9,,49.19,-98.9,-1.7,,-4.9,,-8.0,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,320,6039,2007
6040,5022125,0.0,,,2007-11-18,18,,,17.0,,49.19,-98.9,3.8,,1.0,,-1.8,,11,,,,,PILOT MOUND (AUT),1.0,,1.0,,0.0,,321,6040,2007
6041,5022125,0.0,,,2007-11-19,19,,,17.0,,49.19,-98.9,4.1,,1.0,,-2.1,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,322,6041,2007
6042,5022125,0.0,,,2007-11-20,20,,,24.5,,49.19,-98.9,-2.1,,-6.5,,-10.8,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,323,6042,2007
6043,5022125,0.0,,,2007-11-21,21,,,31.3,,49.19,-98.9,-8.7,,-13.3,,-17.8,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,324,6043,2007
6044,5022125,0.0,,,2007-11-22,22,,,29.6,,49.19,-98.9,-4.9,,-11.6,,-18.2,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,325,6044,2007
6045,5022125,0.0,,,2007-11-23,23,,,27.5,,49.19,-98.9,-5.6,,-9.5,,-13.3,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,326,6045,2007
6046,5022125,0.0,,,2007-11-24,24,,,24.9,,49.19,-98.9,0.3,,-6.9,,-14.0,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,327,6046,2007
6047,5022125,0.0,,,2007-11-25,25,,,25.4,,49.19,-98.9,-2.0,,-7.4,,-12.8,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,328,6047,2007
6048,5022125,0.0,,,2007-11-26,26,,,36.0,,49.19,-98.9,-11.7,,-18.0,,-24.3,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,329,6048,2007
6049,5022125,0.0,,,2007-11-27,27,,,40.2,,49.19,-98.9,-16.7,,-22.2,,-27.6,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,330,6049,2007
6050,5022125,0.0,,,2007-11-28,28,,,36.2,,49.19,-98.9,-15.7,,-18.2,,-20.7,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,331,6050,2007
6051,5022125,0.0,,,2007-11-29,29,,,39.7,,49.19,-98.9,-18.6,,-21.7,,-24.7,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,332,6051,2007
6052,5022125,0.0,,,2007-11-30,30,,,37.7,,49.19,-98.9,-13.1,,-19.7,,-26.3,,11,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,333,6052,2007
6053,5022125,0.0,,,2007-12-01,1,1.0,,35.4,,49.19,-98.9,-14.5,,-17.4,,-20.2,,12,,,39,,PILOT MOUND (AUT),,M,,M,,M,334,6053,2007
6054,5022125,0.0,,,2007-12-02,2,1.0,,38.2,,49.19,-98.9,-15.9,,-20.2,,-24.5,,12,,,37,,PILOT MOUND (AUT),,M,,M,,M,335,6054,2007
6055,5022125,0.0,,,2007-12-03,3,9.0,,36.3,,49.19,-98.9,-13.2,,-18.3,,-23.3,,12,,,35,,PILOT MOUND (AUT),,M,,M,,M,336,6055,2007
6056,5022125,0.0,,,2007-12-04,4,3.0,,32.8,,49.19,-98.9,-11.4,,-14.8,,-18.2,,12,,,41,,PILOT MOUND (AUT),,M,,M,,M,337,6056,2007
6057,5022125,0.0,,,2007-12-05,5,,,38.8,,49.19,-98.9,-15.8,,-20.8,,-25.8,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,338,6057,2007
6058,5022125,0.0,,,2007-12-06,6,31.0,,35.7,,49.19,-98.9,-12.0,,-17.7,,-23.3,,12,,,59,,PILOT MOUND (AUT),,M,,M,,M,339,6058,2007
6059,5022125,0.0,,,2007-12-07,7,30.0,,40.2,,49.19,-98.9,-18.2,,-22.2,,-26.1,,12,,,43,,PILOT MOUND (AUT),,M,,M,,M,340,6059,2007
6060,5022125,0.0,,,2007-12-08,8,,,43.9,,49.19,-98.9,-20.3,,-25.9,,-31.4,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,341,6060,2007
6061,5022125,0.0,,,2007-12-09,9,,,40.3,,49.19,-98.9,-15.2,,-22.3,,-29.3,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,342,6061,2007
6062,5022125,0.0,,,2007-12-10,10,,,33.1,,49.19,-98.9,-10.1,,-15.1,,-20.0,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,343,6062,2007
6063,5022125,0.0,,,2007-12-11,11,29.0,,32.0,,49.19,-98.9,-8.7,,-14.0,,-19.3,,12,,,37,,PILOT MOUND (AUT),,M,,M,,M,344,6063,2007
6064,5022125,0.0,,,2007-12-12,12,29.0,,27.9,,49.19,-98.9,-0.6,,-9.9,,-19.2,,12,,,54,,PILOT MOUND (AUT),,M,,M,,M,345,6064,2007
6065,5022125,0.0,,,2007-12-13,13,31.0,,33.9,,49.19,-98.9,-2.7,,-15.9,,-29.0,,12,,,56,,PILOT MOUND (AUT),,M,,M,,M,346,6065,2007
6066,5022125,0.0,,,2007-12-14,14,18.0,,40.9,,49.19,-98.9,-14.9,,-22.9,,-30.9,,12,,,33,,PILOT MOUND (AUT),,M,,M,,M,347,6066,2007
6067,5022125,0.0,,,2007-12-15,15,,,32.7,,49.19,-98.9,-10.0,,-14.7,,-19.4,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,348,6067,2007
6068,5022125,0.0,,,2007-12-16,16,18.0,,25.7,,49.19,-98.9,-3.8,,-7.7,,-11.6,,12,,,35,,PILOT MOUND (AUT),,M,,M,,M,349,6068,2007
6069,5022125,0.0,,,2007-12-17,17,29.0,,27.9,,49.19,-98.9,-4.1,,-9.9,,-15.6,,12,,,32,,PILOT MOUND (AUT),,M,,M,,M,350,6069,2007
6070,5022125,0.0,,,2007-12-18,18,,,31.0,,49.19,-98.9,-6.0,,-13.0,,-19.9,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,351,6070,2007
6071,5022125,0.0,,,2007-12-19,19,15.0,,29.8,,49.19,-98.9,-1.6,,-11.8,,-22.0,,12,,,41,,PILOT MOUND (AUT),,M,,M,,M,352,6071,2007
6072,5022125,0.0,,,2007-12-20,20,,,25.2,,49.19,-98.9,-1.2,,-7.2,,-13.2,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,353,6072,2007
6073,5022125,0.0,,,2007-12-21,21,30.0,,26.0,,49.19,-98.9,-2.5,,-8.0,,-13.5,,12,,,52,,PILOT MOUND (AUT),,M,,M,,M,354,6073,2007
6074,5022125,0.0,,,2007-12-22,22,32.0,,35.5,,49.19,-98.9,-13.4,,-17.5,,-21.5,,12,,,50,,PILOT MOUND (AUT),,M,,M,,M,355,6074,2007
6075,5022125,0.0,,,2007-12-23,23,35.0,,32.1,,49.19,-98.9,-12.3,,-14.1,,-15.8,,12,,,46,,PILOT MOUND (AUT),,M,,M,,M,356,6075,2007
6076,5022125,0.0,,,2007-12-24,24,31.0,,28.1,,49.19,-98.9,-2.3,,-10.1,,-17.9,,12,,,44,,PILOT MOUND (AUT),,M,,M,,M,357,6076,2007
6077,5022125,0.0,,,2007-12-25,25,30.0,,26.0,,49.19,-98.9,-4.1,,-8.0,,-11.9,,12,,,44,,PILOT MOUND (AUT),,M,,M,,M,358,6077,2007
6078,5022125,0.0,,,2007-12-26,26,,,30.7,,49.19,-98.9,-10.9,,-12.7,,-14.4,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,359,6078,2007
6079,5022125,0.0,,,2007-12-27,27,17.0,,27.9,,49.19,-98.9,-8.1,,-9.9,,-11.6,,12,,,32,,PILOT MOUND (AUT),,M,,M,,M,360,6079,2007
6080,5022125,0.0,,,2007-12-28,28,18.0,,32.4,,49.19,-98.9,-9.8,,-14.4,,-18.9,,12,,,32,,PILOT MOUND (AUT),,M,,M,,M,361,6080,2007
6081,5022125,0.0,,,2007-12-29,29,17.0,,31.1,,49.19,-98.9,-8.3,,-13.1,,-17.8,,12,,,37,,PILOT MOUND (AUT),,M,,M,,M,362,6081,2007
6082,5022125,0.0,,,2007-12-30,30,,,30.1,,49.19,-98.9,-8.3,,-12.1,,-15.8,,12,,,<31,,PILOT MOUND (AUT),,M,,M,,M,363,6082,2007
6083,5022125,0.0,,,2007-12-31,31,30.0,,34.8,,49.19,-98.9,-12.3,,-16.8,,-21.3,,12,,,41,,PILOT MOUND (AUT),,M,,M,,M,364,6083,2007
6084,5022125,0.0,,,2006-01-01,1,,,23.7,,49.19,-98.9,-3.9,,-5.7,,-7.5,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,0,6084,2006
6085,5022125,0.0,,,2006-01-02,2,,,23.8,,49.19,-98.9,-3.8,,-5.8,,-7.8,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,1,6085,2006
6086,5022125,0.0,,,2006-01-03,3,,,20.8,,49.19,-98.9,-1.7,,-2.8,,-3.8,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,2,6086,2006
6087,5022125,0.0,,,2006-01-04,4,,,22.1,,49.19,-98.9,-2.7,,-4.1,,-5.4,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,3,6087,2006
6088,5022125,0.0,,,2006-01-05,5,,,25.4,,49.19,-98.9,-5.3,,-7.4,,-9.5,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,4,6088,2006
6089,5022125,0.0,,,2006-01-06,6,,,20.2,,49.19,-98.9,3.3,,-2.2,,-7.7,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,5,6089,2006
6090,5022125,0.0,,,2006-01-07,7,,,20.8,,49.19,-98.9,-0.9,,-2.8,,-4.6,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,6,6090,2006
6091,5022125,0.0,,,2006-01-08,8,,,25.7,,49.19,-98.9,-4.0,,-7.7,,-11.4,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,7,6091,2006
6092,5022125,0.0,,,2006-01-09,9,,,27.7,,49.19,-98.9,-1.2,,-9.7,,-18.2,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,8,6092,2006
6093,5022125,0.0,,,2006-01-10,10,,,19.9,,49.19,-98.9,0.6,,-1.9,,-4.3,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,9,6093,2006
6094,5022125,0.0,,,2006-01-11,11,,,22.2,,49.19,-98.9,0.0,,-4.2,,-8.4,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,10,6094,2006
6095,5022125,0.0,,,2006-01-12,12,,,23.2,,49.19,-98.9,-2.4,,-5.2,,-7.9,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,11,6095,2006
6096,5022125,0.0,,,2006-01-13,13,,,23.9,,49.19,-98.9,-2.4,,-5.9,,-9.4,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,12,6096,2006
6097,5022125,0.0,,,2006-01-14,14,,,22.3,,49.19,-98.9,-1.6,,-4.3,,-6.9,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,13,6097,2006
6098,5022125,0.0,,,2006-01-15,15,,,22.3,,49.19,-98.9,-2.8,,-4.3,,-5.8,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,14,6098,2006
6099,5022125,0.0,,,2006-01-16,16,,,25.4,,49.19,-98.9,-4.2,,-7.4,,-10.6,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,15,6099,2006
6100,5022125,0.0,,,2006-01-17,17,,,27.7,,49.19,-98.9,-7.3,,-9.7,,-12.1,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,16,6100,2006
6101,5022125,0.0,,,2006-01-18,18,,,31.2,,49.19,-98.9,-9.4,,-13.2,,-17.0,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,17,6101,2006
6102,5022125,0.0,,,2006-01-19,19,,,26.5,,49.19,-98.9,-3.9,,-8.5,,-13.1,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,18,6102,2006
6103,5022125,0.0,,,2006-01-20,20,,,33.0,,49.19,-98.9,-11.6,,-15.0,,-18.3,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,19,6103,2006
6104,5022125,0.0,,,2006-01-21,21,,,32.1,,49.19,-98.9,-10.0,,-14.1,,-18.1,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,20,6104,2006
6105,5022125,0.0,,,2006-01-22,22,,,34.4,,49.19,-98.9,-10.6,,-16.4,,-22.2,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,21,6105,2006
6106,5022125,0.0,,,2006-01-23,23,,,22.5,,49.19,-98.9,4.1,,-4.5,,-13.1,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,22,6106,2006
6107,5022125,0.0,,,2006-01-24,24,,,22.6,,49.19,-98.9,0.9,,-4.6,,-10.0,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,23,6107,2006
6108,5022125,0.0,,,2006-01-25,25,,,25.7,,49.19,-98.9,-1.7,,-7.7,,-13.6,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,24,6108,2006
6109,5022125,0.0,,,2006-01-26,26,,,21.5,,49.19,-98.9,0.8,,-3.5,,-7.8,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,25,6109,2006
6110,5022125,0.0,,,2006-01-27,27,,,22.2,,49.19,-98.9,1.8,,-4.2,,-10.2,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,26,6110,2006
6111,5022125,0.0,,,2006-01-28,28,,,23.9,,49.19,-98.9,-3.9,,-5.9,,-7.9,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,27,6111,2006
6112,5022125,0.0,,,2006-01-29,29,,,23.8,,49.19,-98.9,-4.8,,-5.8,,-6.7,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,28,6112,2006
6113,5022125,0.0,,,2006-01-30,30,,,23.8,,49.19,-98.9,-3.9,,-5.8,,-7.6,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,29,6113,2006
6114,5022125,0.0,,,2006-01-31,31,,,20.2,,49.19,-98.9,1.8,,-2.2,,-6.2,,1,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,30,6114,2006
6115,5022125,0.0,,,2006-02-01,1,,,27.0,,49.19,-98.9,-6.2,,-9.0,,-11.8,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,31,6115,2006
6116,5022125,0.0,,,2006-02-02,2,,,31.4,,49.19,-98.9,-7.7,,-13.4,,-19.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,32,6116,2006
6117,5022125,0.0,,,2006-02-03,3,,,36.2,,49.19,-98.9,-14.3,,-18.2,,-22.0,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,33,6117,2006
6118,5022125,0.0,,,2006-02-04,4,,,35.1,,49.19,-98.9,-12.0,,-17.1,,-22.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,34,6118,2006
6119,5022125,0.0,,,2006-02-05,5,,,34.2,,49.19,-98.9,-10.6,,-16.2,,-21.7,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,35,6119,2006
6120,5022125,0.0,,,2006-02-06,6,,,26.3,,49.19,-98.9,-5.3,,-8.3,,-11.3,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,36,6120,2006
6121,5022125,0.0,,,2006-02-07,7,,,31.8,,49.19,-98.9,-7.9,,-13.8,,-19.7,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,37,6121,2006
6122,5022125,0.0,,,2006-02-08,8,,,35.6,,49.19,-98.9,-9.1,,-17.6,,-26.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,38,6122,2006
6123,5022125,0.0,,,2006-02-09,9,,,23.1,,49.19,-98.9,-0.5,,-5.1,,-9.6,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,39,6123,2006
6124,5022125,0.0,,,2006-02-10,10,,,26.1,,49.19,-98.9,-6.2,,-8.1,,-10.0,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,40,6124,2006
6125,5022125,0.0,,,2006-02-11,11,,,31.1,,49.19,-98.9,-7.0,,-13.1,,-19.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,41,6125,2006
6126,5022125,0.0,,,2006-02-12,12,,,28.0,,49.19,-98.9,-7.5,,-10.0,,-12.5,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,42,6126,2006
6127,5022125,0.0,,,2006-02-13,13,,,25.2,,49.19,-98.9,0.4,,-7.2,,-14.8,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,43,6127,2006
6128,5022125,0.0,,,2006-02-14,14,,,29.5,,49.19,-98.9,-0.6,,-11.5,,-22.3,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,44,6128,2006
6129,5022125,0.0,,,2006-02-15,15,,,39.6,,49.19,-98.9,-15.7,,-21.6,,-27.5,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,45,6129,2006
6130,5022125,0.0,,,2006-02-16,16,,,45.0,,49.19,-98.9,-21.3,,-27.0,,-32.6,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,46,6130,2006
6131,5022125,0.0,,,2006-02-17,17,,,46.1,,49.19,-98.9,-22.0,,-28.1,,-34.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,47,6131,2006
6132,5022125,0.0,,,2006-02-18,18,,,38.5,,49.19,-98.9,-13.6,,-20.5,,-27.3,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,48,6132,2006
6133,5022125,0.0,,,2006-02-19,19,,,32.1,,49.19,-98.9,-8.1,,-14.1,,-20.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,49,6133,2006
6134,5022125,0.0,,,2006-02-20,20,,,32.5,,49.19,-98.9,-7.3,,-14.5,,-21.6,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,50,6134,2006
6135,5022125,0.0,,,2006-02-21,21,,,32.0,,49.19,-98.9,-5.7,,-14.0,,-22.2,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,51,6135,2006
6136,5022125,0.0,,,2006-02-22,22,,,31.7,,49.19,-98.9,-8.7,,-13.7,,-18.6,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,52,6136,2006
6137,5022125,0.0,,,2006-02-23,23,,,33.3,,49.19,-98.9,-8.8,,-15.3,,-21.7,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,53,6137,2006
6138,5022125,0.0,,,2006-02-24,24,,,33.8,,49.19,-98.9,-10.7,,-15.8,,-20.9,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,54,6138,2006
6139,5022125,0.0,,,2006-02-25,25,,,39.1,,49.19,-98.9,-13.6,,-21.1,,-28.6,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,55,6139,2006
6140,5022125,0.0,,,2006-02-26,26,,,35.4,,49.19,-98.9,-14.8,,-17.4,,-20.0,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,56,6140,2006
6141,5022125,0.0,,,2006-02-27,27,,,33.0,,49.19,-98.9,-11.8,,-15.0,,-18.1,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,57,6141,2006
6142,5022125,0.0,,,2006-02-28,28,,,27.3,,49.19,-98.9,-5.4,,-9.3,,-13.2,,2,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,58,6142,2006
6143,5022125,0.0,,,2006-03-01,1,,,26.2,,49.19,-98.9,-5.6,,-8.2,,-10.8,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,59,6143,2006
6144,5022125,0.0,,,2006-03-02,2,,,30.9,,49.19,-98.9,-8.4,,-12.9,,-17.3,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,60,6144,2006
6145,5022125,0.0,,,2006-03-03,3,,,30.3,,49.19,-98.9,-6.7,,-12.3,,-17.9,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,61,6145,2006
6146,5022125,0.0,,,2006-03-04,4,,,24.5,,49.19,-98.9,-2.5,,-6.5,,-10.4,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,62,6146,2006
6147,5022125,0.0,,,2006-03-05,5,,,20.0,,49.19,-98.9,-0.1,,-2.0,,-3.8,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,63,6147,2006
6148,5022125,0.0,,,2006-03-06,6,,,21.4,,49.19,-98.9,-2.4,,-3.4,,-4.3,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,64,6148,2006
6149,5022125,0.0,,,2006-03-07,7,,,19.0,,49.19,-98.9,1.8,,-1.0,,-3.8,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,65,6149,2006
6150,5022125,0.0,,,2006-03-08,8,,,19.2,,49.19,-98.9,1.9,,-1.2,,-4.3,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,66,6150,2006
6151,5022125,0.0,,,2006-03-09,9,,,19.5,,49.19,-98.9,0.0,,-1.5,,-2.9,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,67,6151,2006
6152,5022125,0.0,,,2006-03-10,10,,,19.7,,49.19,-98.9,1.9,,-1.7,,-5.2,,3,,,,,PILOT MOUND (AUT),0.0,,0.0,,0.0,,68,6152,2006
