,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.3,Year
646,8502400,0.0,,,2021-12-27,27,,M,20.9,,55.45,-60.22,-1.2,,-2.9,,-4.6,,12,,,61,,HOPEDALE (AUT),,M,,,,,360,646,646,646,2021
647,8502400,0.0,,,2021-12-26,26,,M,19.4,,55.45,-60.22,-0.2,,-1.4,,-2.5,,12,,,86,,HOPEDALE (AUT),,M,,,,,359,647,647,647,2021
648,8502400,0.0,,,2021-12-25,25,,M,18.2,,55.45,-60.22,1.5,,-0.2,,-2.0,,12,,,105,,HOPEDALE (AUT),,M,,,,,358,648,648,648,2021
649,8502400,0.0,,,2021-12-24,24,,M,18.1,,55.45,-60.22,1.4,,-0.1,,-1.6,,12,,,102,,HOPEDALE (AUT),,M,,,,,357,649,649,649,2021
650,8502400,0.0,,,2021-12-23,23,,M,24.3,,55.45,-60.22,-0.8,,-6.3,,-11.8,,12,,,61,,HOPEDALE (AUT),,M,,,,,356,650,650,650,2021
651,8502400,0.0,,,2021-12-22,22,,M,32.5,,55.45,-60.22,-11.8,,-14.5,,-17.2,,12,,,37,,HOPEDALE (AUT),,M,,,,,355,651,651,651,2021
652,8502400,0.0,,,2021-12-21,21,,,34.2,,55.45,-60.22,-14.1,,-16.2,,-18.4,,12,,,,,HOPEDALE (AUT),,M,,,,,354,652,652,652,2021
653,8502400,0.0,,,2021-12-20,20,,M,33.7,,55.45,-60.22,-13.2,,-15.7,,-18.3,,12,,,54,,HOPEDALE (AUT),,M,,,,,353,653,653,653,2021
654,8502400,0.0,,,2021-12-19,19,,M,30.1,,55.45,-60.22,-10.6,,-12.1,,-13.6,,12,,,70,,HOPEDALE (AUT),,M,,,,,352,654,654,654,2021
655,8502400,0.0,,,2021-12-18,18,,M,24.3,,55.45,-60.22,-0.8,,-6.3,,-11.7,,12,,,64,,HOPEDALE (AUT),,M,,,,,351,655,655,655,2021
656,8502400,0.0,,,2021-12-17,17,,M,20.6,,55.45,-60.22,-0.2,,-2.6,,-5.0,,12,,,69,,HOPEDALE (AUT),,M,,,,,350,656,656,656,2021
657,8502400,0.0,,,2021-12-16,16,,M,27.5,,55.45,-60.22,-4.8,,-9.5,,-14.2,,12,,,53,,HOPEDALE (AUT),,M,,,,,349,657,657,657,2021
658,8502400,0.0,,,2021-12-15,15,,M,29.8,,55.45,-60.22,-10.1,,-11.8,,-13.6,,12,,,68,,HOPEDALE (AUT),,M,,,,,348,658,658,658,2021
659,8502400,0.0,,,2021-12-14,14,,M,26.9,,55.45,-60.22,-7.5,,-8.9,,-10.3,,12,,,64,,HOPEDALE (AUT),,M,,,,,347,659,659,659,2021
660,8502400,0.0,,,2021-12-13,13,,M,22.4,,55.45,-60.22,-1.1,,-4.4,,-7.7,,12,,,65,,HOPEDALE (AUT),,M,,,,,346,660,660,660,2021
661,8502400,0.0,,,2021-12-12,12,,M,24.0,,55.45,-60.22,-2.8,,-6.0,,-9.1,,12,,,82,,HOPEDALE (AUT),,M,,,,,345,661,661,661,2021
662,8502400,0.0,,,2021-12-11,11,,M,29.0,,55.45,-60.22,-9.0,,-11.0,,-13.0,,12,,,46,,HOPEDALE (AUT),,M,,,,,344,662,662,662,2021
663,8502400,0.0,,,2021-12-10,10,,M,30.3,,55.45,-60.22,-10.7,,-12.3,,-13.9,,12,,,64,,HOPEDALE (AUT),,M,,,,,343,663,663,663,2021
664,8502400,0.0,,,2021-12-09,9,,M,29.5,,55.45,-60.22,-10.0,,-11.5,,-12.9,,12,,,51,,HOPEDALE (AUT),,M,,,,,342,664,664,664,2021
665,8502400,0.0,,,2021-12-08,8,,M,27.4,,55.45,-60.22,-6.8,,-9.4,,-12.1,,12,,,83,,HOPEDALE (AUT),,M,,,,,341,665,665,665,2021
666,8502400,0.0,,,2021-12-06,6,,M,27.8,,55.45,-60.22,-7.5,,-9.8,,-12.2,,12,,,64,,HOPEDALE (AUT),,M,,,,,339,666,666,666,2021
667,8502400,0.0,,,2021-12-05,5,,M,26.4,,55.45,-60.22,-6.6,,-8.4,,-10.2,,12,,,65,,HOPEDALE (AUT),,M,,,,,338,667,667,667,2021
668,8502400,0.0,,,2021-12-04,4,,M,27.5,,55.45,-60.22,-8.1,,-9.5,,-10.9,,12,,,79,,HOPEDALE (AUT),,M,,,,,337,668,668,668,2021
669,8502400,0.0,,,2021-12-03,3,,M,22.9,,55.45,-60.22,-0.1,,-4.9,,-9.6,,12,,,72,,HOPEDALE (AUT),,M,,,,,336,669,669,669,2021
670,8502400,0.0,,,2021-12-01,1,,M,23.6,,55.45,-60.22,-2.8,,-5.6,,-8.4,,12,,,71,,HOPEDALE (AUT),,M,,,,,334,670,670,670,2021
671,8502400,0.0,,,2021-11-30,30,,M,21.2,,55.45,-60.22,-1.6,,-3.2,,-4.8,,11,,,81,,HOPEDALE (AUT),,M,,,,,333,671,671,671,2021
672,8502400,0.0,,,2021-11-29,29,,M,20.5,,55.45,-60.22,0.2,,-2.5,,-5.2,,11,,,70,,HOPEDALE (AUT),,M,,,,,332,672,672,672,2021
673,8502400,0.0,,,2021-11-28,28,,M,16.7,,55.45,-60.22,2.7,,1.3,,-0.1,,11,,,65,,HOPEDALE (AUT),,M,,,,,331,673,673,673,2021
674,8502400,0.0,,,2021-11-27,27,,M,16.5,,55.45,-60.22,2.3,,1.5,,0.8,,11,,,62,,HOPEDALE (AUT),,M,,,,,330,674,674,674,2021
675,8502400,0.0,,,2021-11-26,26,,M,16.8,,55.45,-60.22,1.5,,1.2,,1.0,,11,,,69,,HOPEDALE (AUT),,M,,,,,329,675,675,675,2021
676,8502400,0.0,,,2021-11-25,25,,M,17.5,,55.45,-60.22,1.2,,0.5,,-0.2,,11,,,72,,HOPEDALE (AUT),,M,,,,,328,676,676,676,2021
677,8502400,0.0,,,2021-11-24,24,,M,19.1,,55.45,-60.22,0.6,,-1.1,,-2.8,,11,,,67,,HOPEDALE (AUT),,M,,,,,327,677,677,677,2021
678,8502400,0.0,,,2021-11-23,23,,M,17.0,,55.45,-60.22,5.1,,1.0,,-3.0,,11,,,73,,HOPEDALE (AUT),,M,,,,,326,678,678,678,2021
679,8502400,0.0,,,2021-11-22,22,,M,17.7,,55.45,-60.22,5.1,,0.3,,-4.4,,11,,,77,,HOPEDALE (AUT),,M,,,,,325,679,679,679,2021
680,8502400,0.0,,,2021-11-21,21,,M,23.4,,55.45,-60.22,-2.9,,-5.4,,-8.0,,11,,,65,,HOPEDALE (AUT),,M,,,,,324,680,680,680,2021
681,8502400,0.0,,,2021-11-20,20,,M,21.9,,55.45,-60.22,-0.3,,-3.9,,-7.5,,11,,,68,,HOPEDALE (AUT),,M,,,,,323,681,681,681,2021
682,8502400,0.0,,,2021-11-19,19,,M,19.0,,55.45,-60.22,0.4,,-1.0,,-2.4,,11,,,66,,HOPEDALE (AUT),,M,,,,,322,682,682,682,2021
683,8502400,0.0,,,2021-11-18,18,,M,23.2,,55.45,-60.22,-2.1,,-5.2,,-8.2,,11,,,68,,HOPEDALE (AUT),,M,,,,,321,683,683,683,2021
684,8502400,0.0,,,2021-11-17,17,,M,20.7,,55.45,-60.22,0.1,,-2.7,,-5.5,,11,,,81,,HOPEDALE (AUT),,M,,,,,320,684,684,684,2021
685,8502400,0.0,,,2021-11-16,16,,M,18.1,,55.45,-60.22,1.0,,-0.1,,-1.2,,11,,,91,,HOPEDALE (AUT),,M,,,,,319,685,685,685,2021
686,8502400,0.0,,,2021-11-15,15,,M,17.9,,55.45,-60.22,1.1,,0.1,,-0.9,,11,,,65,,HOPEDALE (AUT),,M,,,,,318,686,686,686,2021
687,8502400,0.0,,,2021-11-14,14,,M,18.9,,55.45,-60.22,0.3,,-0.9,,-2.2,,11,,,78,,HOPEDALE (AUT),,M,,,,,317,687,687,687,2021
688,8502400,0.0,,,2021-11-13,13,,M,21.5,,55.45,-60.22,-0.7,,-3.5,,-6.3,,11,,,59,,HOPEDALE (AUT),,M,,,,,316,688,688,688,2021
689,8502400,0.0,,,2021-11-12,12,,M,22.8,,55.45,-60.22,-2.3,,-4.8,,-7.2,,11,,,50,,HOPEDALE (AUT),,M,,,,,315,689,689,689,2021
690,8502400,0.0,,,2021-11-11,11,,M,20.7,,55.45,-60.22,-0.9,,-2.7,,-4.5,,11,,,57,,HOPEDALE (AUT),,M,,,,,314,690,690,690,2021
691,8502400,0.0,,,2021-11-10,10,,M,19.0,,55.45,-60.22,1.2,,-1.0,,-3.2,,11,,,89,,HOPEDALE (AUT),,M,,,,,313,691,691,691,2021
692,8502400,0.0,,,2021-11-09,9,,M,17.6,,55.45,-60.22,1.2,,0.4,,-0.4,,11,,,55,,HOPEDALE (AUT),,M,,,,,312,692,692,692,2021
693,8502400,0.0,,,2021-11-08,8,,M,18.7,,55.45,-60.22,1.2,,-0.7,,-2.6,,11,,,36,,HOPEDALE (AUT),,M,,,,,311,693,693,693,2021
694,8502400,0.0,,,2021-11-07,7,,M,19.4,,55.45,-60.22,1.4,,-1.4,,-4.1,,11,,,61,,HOPEDALE (AUT),,M,,,,,310,694,694,694,2021
695,8502400,0.0,,,2021-11-06,6,,M,18.1,,55.45,-60.22,2.8,,-0.1,,-3.0,,11,,,53,,HOPEDALE (AUT),,M,,,,,309,695,695,695,2021
696,8502400,0.0,,,2021-11-05,5,,M,18.1,,55.45,-60.22,1.8,,-0.1,,-1.9,,11,,,54,,HOPEDALE (AUT),,M,,,,,308,696,696,696,2021
697,8502400,0.0,,,2021-11-04,4,,M,19.5,,55.45,-60.22,1.2,,-1.5,,-4.2,,11,,,52,,HOPEDALE (AUT),,M,,,,,307,697,697,697,2021
698,8502400,0.0,,,2021-11-03,3,,M,17.4,,55.45,-60.22,4.7,,0.6,,-3.5,,11,,,52,,HOPEDALE (AUT),,M,,,,,306,698,698,698,2021
699,8502400,0.0,,,2021-11-02,2,,M,11.9,,55.45,-60.22,7.7,,6.1,,4.5,,11,,,89,,HOPEDALE (AUT),,M,,,,,305,699,699,699,2021
700,8502400,0.0,,,2021-11-01,1,,M,10.6,,55.45,-60.22,9.2,,7.4,,5.7,,11,,,48,,HOPEDALE (AUT),,M,,,,,304,700,700,700,2021
701,8502400,0.0,,,2021-10-31,31,,M,12.0,,55.45,-60.22,10.4,,6.0,,1.6,,10,,,44,,HOPEDALE (AUT),,M,,,,,303,701,701,701,2021
702,8502400,0.0,,,2021-10-30,30,,M,10.1,,55.45,-60.22,12.6,,7.9,,3.2,,10,,,53,,HOPEDALE (AUT),,M,,,,,302,702,702,702,2021
703,8502400,0.0,,,2021-10-29,29,,M,10.3,,55.45,-60.22,13.2,,7.7,,2.2,,10,,,52,,HOPEDALE (AUT),,M,,,,,301,703,703,703,2021
704,8502400,0.0,,,2021-10-28,28,,M,14.3,,55.45,-60.22,7.5,,3.7,,-0.1,,10,,,55,,HOPEDALE (AUT),,M,,,,,300,704,704,704,2021
705,8502400,0.0,,,2021-10-27,27,,M,14.9,,55.45,-60.22,6.1,,3.1,,0.0,,10,,,42,,HOPEDALE (AUT),,M,,,,,299,705,705,705,2021
706,8502400,0.0,,,2021-10-26,26,,M,14.2,,55.45,-60.22,5.7,,3.8,,1.9,,10,,,48,,HOPEDALE (AUT),,M,,,,,298,706,706,706,2021
707,8502400,0.0,,,2021-10-25,25,,M,15.6,,55.45,-60.22,3.6,,2.4,,1.2,,10,,,66,,HOPEDALE (AUT),,M,,,,,297,707,707,707,2021
708,8502400,0.0,,,2021-10-24,24,,M,13.7,,55.45,-60.22,6.4,,4.3,,2.3,,10,,,69,,HOPEDALE (AUT),,M,,,,,296,708,708,708,2021
709,8502400,0.0,,,2021-10-23,23,,M,15.4,,55.45,-60.22,4.6,,2.6,,0.6,,10,,,44,,HOPEDALE (AUT),,M,,,,,295,709,709,709,2021
710,8502400,0.0,,,2021-10-22,22,,M,15.4,,55.45,-60.22,3.6,,2.6,,1.7,,10,,,65,,HOPEDALE (AUT),,M,,,,,294,710,710,710,2021
711,8502400,0.0,,,2021-10-21,21,,M,13.6,,55.45,-60.22,5.7,,4.4,,3.2,,10,,,67,,HOPEDALE (AUT),,M,,,,,293,711,711,711,2021
712,8502400,0.0,,,2021-10-20,20,,M,13.2,,55.45,-60.22,5.4,,4.8,,4.2,,10,,,66,,HOPEDALE (AUT),,M,,,,,292,712,712,712,2021
713,8502400,0.0,,,2021-10-19,19,,M,12.9,,55.45,-60.22,6.1,,5.1,,4.0,,10,,,77,,HOPEDALE (AUT),,M,,,,,291,713,713,713,2021
714,8502400,0.0,,,2021-10-18,18,,M,12.3,,55.45,-60.22,6.8,,5.7,,4.5,,10,,,63,,HOPEDALE (AUT),,M,,,,,290,714,714,714,2021
715,8502400,0.0,,,2021-10-17,17,,M,15.2,,55.45,-60.22,4.8,,2.8,,0.9,,10,,,60,,HOPEDALE (AUT),,M,,,,,289,715,715,715,2021
716,8502400,0.0,,,2021-10-16,16,,M,15.4,,55.45,-60.22,4.5,,2.6,,0.7,,10,,,60,,HOPEDALE (AUT),,M,,,,,288,716,716,716,2021
717,8502400,0.0,,,2021-10-15,15,,M,14.6,,55.45,-60.22,4.7,,3.4,,2.2,,10,,,76,,HOPEDALE (AUT),,M,,,,,287,717,717,717,2021
718,8502400,0.0,,,2021-10-14,14,,M,13.7,,55.45,-60.22,5.3,,4.3,,3.2,,10,,,74,,HOPEDALE (AUT),,M,,,,,286,718,718,718,2021
719,8502400,0.0,,,2021-10-11,11,,M,10.5,,55.45,-60.22,10.2,,7.5,,4.8,,10,,,56,,HOPEDALE (AUT),,M,,,,,283,719,719,719,2021
720,8502400,0.0,,,2021-10-10,10,,M,9.1,,55.45,-60.22,12.2,,8.9,,5.6,,10,,,45,,HOPEDALE (AUT),,M,,,,,282,720,720,720,2021
721,8502400,0.0,,,2021-10-08,8,,M,14.0,,55.45,-60.22,6.4,,4.0,,1.6,,10,,,57,,HOPEDALE (AUT),,M,,,,,280,721,721,721,2021
722,8502400,0.0,,,2021-10-07,7,,M,12.7,,55.45,-60.22,8.0,,5.3,,2.6,,10,,,66,,HOPEDALE (AUT),,M,,,,,279,722,722,722,2021
723,8502400,0.0,,,2021-10-06,6,,M,8.9,,55.45,-60.22,11.4,,9.1,,6.8,,10,,,63,,HOPEDALE (AUT),,M,,,,,278,723,723,723,2021
724,8502400,0.0,,,2021-10-05,5,,M,8.4,,55.45,-60.22,17.0,,9.6,,2.2,,10,,,50,,HOPEDALE (AUT),,M,,,,,277,724,724,724,2021
725,8502400,0.0,,,2021-10-04,4,,M,11.6,,55.45,-60.22,9.7,,6.4,,3.1,,10,,,63,,HOPEDALE (AUT),,M,,,,,276,725,725,725,2021
726,8502400,0.0,,,2021-10-02,2,,M,14.9,,55.45,-60.22,4.1,,3.1,,2.1,,10,,,60,,HOPEDALE (AUT),,M,,,,,274,726,726,726,2021
727,8502400,0.0,,,2021-10-01,1,,M,14.3,,55.45,-60.22,5.5,,3.7,,1.9,,10,,,62,,HOPEDALE (AUT),,M,,,,,273,727,727,727,2021
728,8502400,0.0,,,2021-09-29,29,,M,14.1,,55.45,-60.22,5.1,,3.9,,2.7,,9,,,77,,HOPEDALE (AUT),,M,,,,,271,728,728,728,2021
729,8502400,0.0,,,2021-09-28,28,,M,10.6,,55.45,-60.22,9.8,,7.4,,5.0,,9,,,65,,HOPEDALE (AUT),,M,,,,,270,729,729,729,2021
730,8502400,0.0,,,2021-09-27,27,,M,11.0,,55.45,-60.22,7.5,,7.0,,6.5,,9,,,85,,HOPEDALE (AUT),,M,,,,,269,730,730,730,2021
731,8502400,0.0,,,2021-09-25,25,,M,11.6,,55.45,-60.22,8.3,,6.4,,4.5,,9,,,66,,HOPEDALE (AUT),,M,,,,,267,731,731,731,2021
732,8502400,0.0,,,2021-09-23,23,,M,9.8,,55.45,-60.22,12.5,,8.2,,4.0,,9,,,52,,HOPEDALE (AUT),,M,,,,,265,732,732,732,2021
733,8502400,0.0,,,2021-09-22,22,,M,2.7,,55.45,-60.22,21.3,,15.3,,9.3,,9,,,52,,HOPEDALE (AUT),,M,,,,,264,733,733,733,2021
734,8502400,0.0,,,2021-09-21,21,,M,1.9,,55.45,-60.22,22.3,,16.1,,9.8,,9,,,73,,HOPEDALE (AUT),,M,,,,,263,734,734,734,2021
735,8502400,0.0,,,2021-09-19,19,,M,10.7,,55.45,-60.22,10.9,,7.3,,3.7,,9,,,60,,HOPEDALE (AUT),,M,,,,,261,735,735,735,2021
736,8502400,0.0,,,2021-09-18,18,,M,6.2,,55.45,-60.22,16.1,,11.8,,7.4,,9,,,53,,HOPEDALE (AUT),,M,,,,,260,736,736,736,2021
737,8502400,0.0,,,2021-09-17,17,,M,4.9,,55.45,-60.22,19.9,,13.1,,6.2,,9,,,66,,HOPEDALE (AUT),,M,,,,,259,737,737,737,2021
738,8502400,0.0,,,2021-09-16,16,,M,7.2,,55.45,-60.22,14.5,,10.8,,7.1,,9,,,65,,HOPEDALE (AUT),,M,,,,,258,738,738,738,2021
739,8502400,0.0,,,2021-09-15,15,,M,12.6,,55.45,-60.22,9.1,,5.4,,1.8,,9,,,61,,HOPEDALE (AUT),,M,,,,,257,739,739,739,2021
740,8502400,0.0,,,2021-09-14,14,,M,14.4,,55.45,-60.22,5.2,,3.6,,2.0,,9,,,83,,HOPEDALE (AUT),,M,,,,,256,740,740,740,2021
741,8502400,0.0,,,2021-09-13,13,,M,13.3,,55.45,-60.22,7.0,,4.7,,2.4,,9,,,90,,HOPEDALE (AUT),,M,,,,,255,741,741,741,2021
742,8502400,0.0,,,2021-09-12,12,,M,12.7,,55.45,-60.22,6.0,,5.3,,4.6,,9,,,73,,HOPEDALE (AUT),,M,,,,,254,742,742,742,2021
743,8502400,0.0,,,2021-09-11,11,,M,11.4,,55.45,-60.22,8.2,,6.6,,4.9,,9,,,88,,HOPEDALE (AUT),,M,,,,,253,743,743,743,2021
744,8502400,0.0,,,2021-09-10,10,,M,9.3,,55.45,-60.22,9.5,,8.7,,7.9,,9,,,69,,HOPEDALE (AUT),,M,,,,,252,744,744,744,2021
745,8502400,0.0,,,2021-09-09,9,,M,4.7,,55.45,-60.22,18.3,,13.3,,8.3,,9,,,58,,HOPEDALE (AUT),,M,,,,,251,745,745,745,2021
746,8502400,0.0,,,2021-09-08,8,,M,9.6,,55.45,-60.22,9.5,,8.4,,7.4,,9,,,59,,HOPEDALE (AUT),,M,,,,,250,746,746,746,2021
747,8502400,0.0,,,2021-09-07,7,,M,7.0,,55.45,-60.22,13.4,,11.0,,8.5,,9,,,69,,HOPEDALE (AUT),,M,,,,,249,747,747,747,2021
748,8502400,0.0,,,2021-09-06,6,,M,3.2,,55.45,-60.22,18.7,,14.8,,11.0,,9,,,55,,HOPEDALE (AUT),,M,,,,,248,748,748,748,2021
749,8502400,0.0,,,2021-09-05,5,,M,6.0,,55.45,-60.22,17.9,,12.0,,6.1,,9,,,48,,HOPEDALE (AUT),,M,,,,,247,749,749,749,2021
750,8502400,0.0,,,2021-09-04,4,,M,10.1,,55.45,-60.22,10.1,,7.9,,5.8,,9,,,49,,HOPEDALE (AUT),,M,,,,,246,750,750,750,2021
751,8502400,0.0,,,2021-09-03,3,,M,10.0,,55.45,-60.22,10.0,,8.0,,6.0,,9,,,61,,HOPEDALE (AUT),,M,,,,,245,751,751,751,2021
752,8502400,0.0,,,2021-09-02,2,,M,11.1,,55.45,-60.22,9.1,,6.9,,4.8,,9,,,78,,HOPEDALE (AUT),,M,,,,,244,752,752,752,2021
753,8502400,0.0,,,2021-08-31,31,,M,8.7,,55.45,-60.22,10.0,,9.3,,8.5,,8,,,77,,HOPEDALE (AUT),,M,,,,,242,753,753,753,2021
754,8502400,0.0,,,2021-08-30,30,,M,5.4,,55.45,-60.22,15.8,,12.6,,9.3,,8,,,75,,HOPEDALE (AUT),,M,,,,,241,754,754,754,2021
755,8502400,0.0,,,2021-08-29,29,,M,3.9,,55.45,-60.22,17.5,,14.1,,10.7,,8,,,47,,HOPEDALE (AUT),,M,,,,,240,755,755,755,2021
756,8502400,0.0,,,2021-08-28,28,,M,5.8,,55.45,-60.22,17.3,,12.2,,7.2,,8,,,50,,HOPEDALE (AUT),,M,,,,,239,756,756,756,2021
757,8502400,0.0,,,2021-08-27,27,,M,9.5,,55.45,-60.22,9.6,,8.5,,7.5,,8,,,101,,HOPEDALE (AUT),,M,,,,,238,757,757,757,2021
758,8502400,0.0,,,2021-08-26,26,,M,6.4,,55.45,-60.22,14.1,,11.6,,9.1,,8,,,69,,HOPEDALE (AUT),,M,,,,,237,758,758,758,2021
759,8502400,0.0,,,2021-08-25,25,,M,5.1,,55.45,-60.22,16.4,,12.9,,9.4,,8,,,53,,HOPEDALE (AUT),,M,,,,,236,759,759,759,2021
760,8502400,0.0,,,2021-08-23,23,,M,3.8,,55.45,-60.22,18.0,,14.2,,10.3,,8,,,49,,HOPEDALE (AUT),,M,,,,,234,760,760,760,2021
761,8502400,0.0,,,2021-08-22,22,,M,6.7,,55.45,-60.22,15.4,,11.3,,7.3,,8,,,60,,HOPEDALE (AUT),,M,,,,,233,761,761,761,2021
762,8502400,0.0,,,2021-08-21,21,,M,8.3,,55.45,-60.22,12.0,,9.7,,7.4,,8,,,53,,HOPEDALE (AUT),,M,,,,,232,762,762,762,2021
763,8502400,0.0,,,2021-08-20,20,,M,5.6,,55.45,-60.22,14.3,,12.4,,10.5,,8,,,54,,HOPEDALE (AUT),,M,,,,,231,763,763,763,2021
764,8502400,0.0,,,2021-08-19,19,,M,4.9,,55.45,-60.22,16.4,,13.1,,9.8,,8,,,50,,HOPEDALE (AUT),,M,,,,,230,764,764,764,2021
765,8502400,0.0,,,2021-08-18,18,,M,2.9,,55.45,-60.22,17.4,,15.1,,12.8,,8,,,55,,HOPEDALE (AUT),,M,,,,,229,765,765,765,2021
766,8502400,0.0,,,2021-08-17,17,,M,0.8,,55.45,-60.22,22.0,,17.2,,12.3,,8,,,59,,HOPEDALE (AUT),,M,,,,,228,766,766,766,2021
767,8502400,0.0,,,2021-08-16,16,,M,1.5,,55.45,-60.22,22.0,,16.5,,11.0,,8,,,54,,HOPEDALE (AUT),,M,,,,,227,767,767,767,2021
768,8502400,0.0,,,2021-08-15,15,,M,4.9,,55.45,-60.22,15.6,,13.1,,10.6,,8,,,57,,HOPEDALE (AUT),,M,,,,,226,768,768,768,2021
769,8502400,0.0,,,2021-08-14,14,,M,0.9,,55.45,-60.22,21.1,,17.1,,13.2,,8,,,66,,HOPEDALE (AUT),,M,,,,,225,769,769,769,2021
770,8502400,4.2,,,2021-08-13,13,,M,0.0,,55.45,-60.22,27.6,,22.2,,16.8,,8,,,53,,HOPEDALE (AUT),,M,,,,,224,770,770,770,2021
771,8502400,1.5,,,2021-08-12,12,,M,0.0,,55.45,-60.22,25.4,,19.5,,13.6,,8,,,59,,HOPEDALE (AUT),,M,,,,,223,771,771,771,2021
772,8502400,0.0,,,2021-08-11,11,,M,5.5,,55.45,-60.22,16.0,,12.5,,9.1,,8,,,68,,HOPEDALE (AUT),,M,,,,,222,772,772,772,2021
773,8502400,0.0,,,2021-08-09,9,,M,0.0,,55.45,-60.22,25.1,,18.0,,11.0,,8,,,56,,HOPEDALE (AUT),,M,,,,,220,773,773,773,2021
774,8502400,0.0,,,2021-08-08,8,,M,3.6,,55.45,-60.22,19.3,,14.4,,9.5,,8,,,49,,HOPEDALE (AUT),,M,,,,,219,774,774,774,2021
775,8502400,0.0,,,2021-08-07,7,,M,4.2,,55.45,-60.22,17.2,,13.8,,10.5,,8,,,66,,HOPEDALE (AUT),,M,,,,,218,775,775,775,2021
776,8502400,0.0,,,2021-08-06,6,,M,5.2,,55.45,-60.22,14.3,,12.8,,11.2,,8,,,58,,HOPEDALE (AUT),,M,,,,,217,776,776,776,2021
777,8502400,1.7,,,2021-08-05,5,,M,0.0,,55.45,-60.22,26.7,,19.7,,12.7,,8,,,55,,HOPEDALE (AUT),,M,,,,,216,777,777,777,2021
778,8502400,0.0,,,2021-08-04,4,,M,3.0,,55.45,-60.22,21.5,,15.0,,8.5,,8,,,56,,HOPEDALE (AUT),,M,,,,,215,778,778,778,2021
779,8502400,0.0,,,2021-08-03,3,,M,5.4,,55.45,-60.22,16.3,,12.6,,8.8,,8,,,37,,HOPEDALE (AUT),,M,,,,,214,779,779,779,2021
780,8502400,0.0,,,2021-08-02,2,,M,4.6,,55.45,-60.22,17.7,,13.4,,9.1,,8,,,61,,HOPEDALE (AUT),,M,,,,,213,780,780,780,2021
781,8502400,0.0,,,2021-08-01,1,,M,6.5,,55.45,-60.22,14.9,,11.5,,8.0,,8,,,56,,HOPEDALE (AUT),,M,,,,,212,781,781,781,2021
782,8502400,0.0,,,2021-07-31,31,,M,8.2,,55.45,-60.22,12.2,,9.8,,7.4,,7,,,69,,HOPEDALE (AUT),,M,,,,,211,782,782,782,2021
783,8502400,0.0,,,2021-07-30,30,,M,6.0,,55.45,-60.22,13.6,,12.0,,10.5,,7,,,69,,HOPEDALE (AUT),,M,,,,,210,783,783,783,2021
784,8502400,0.0,,,2021-07-29,29,,M,8.2,,55.45,-60.22,11.9,,9.8,,7.7,,7,,,,M,HOPEDALE (AUT),,M,,,,,209,784,784,784,2021
785,8502400,0.0,,,2021-07-28,28,,M,9.5,,55.45,-60.22,9.7,,8.5,,7.4,,7,,,,M,HOPEDALE (AUT),,M,,,,,208,785,785,785,2021
786,8502400,1.8,,,2021-07-26,26,,M,0.0,,55.45,-60.22,24.8,,19.8,,14.9,,7,,,61,,HOPEDALE (AUT),,M,,,,,206,786,786,786,2021
787,8502400,0.0,,,2021-07-24,24,,M,0.0,,55.45,-60.22,23.0,,18.0,,13.0,,7,,,51,,HOPEDALE (AUT),,M,,,,,204,787,787,787,2021
788,8502400,0.0,,,2021-07-21,21,,M,4.8,,55.45,-60.22,16.3,,13.2,,10.0,,7,,,38,,HOPEDALE (AUT),,M,,,,,201,788,788,788,2021
789,8502400,0.0,,,2021-07-19,19,,M,6.7,,55.45,-60.22,14.2,,11.3,,8.5,,7,,,50,,HOPEDALE (AUT),,M,,,,,199,789,789,789,2021
790,8502400,0.0,,,2021-07-17,17,,M,8.1,,55.45,-60.22,11.6,,9.9,,8.2,,7,,,65,,HOPEDALE (AUT),,M,,,,,197,790,790,790,2021
791,8502400,2.6,,,2021-07-15,15,,M,0.0,,55.45,-60.22,26.6,,20.6,,14.6,,7,,,58,,HOPEDALE (AUT),,M,,,,,195,791,791,791,2021
792,8502400,5.1,,,2021-07-14,14,,M,0.0,,55.45,-60.22,31.4,,23.1,,14.7,,7,,,47,,HOPEDALE (AUT),,M,,,,,194,792,792,792,2021
793,8502400,0.7,,,2021-07-13,13,,M,0.0,,55.45,-60.22,27.0,,18.7,,10.4,,7,,,48,,HOPEDALE (AUT),,M,,,,,193,793,793,793,2021
794,8502400,0.0,,,2021-07-12,12,,M,7.0,,55.45,-60.22,14.4,,11.0,,7.7,,7,,,36,,HOPEDALE (AUT),,M,,,,,192,794,794,794,2021
795,8502400,0.0,,,2021-07-11,11,,M,7.0,,55.45,-60.22,14.1,,11.0,,7.8,,7,,,42,,HOPEDALE (AUT),,M,,,,,191,795,795,795,2021
